brand,channel,sku,recent_ad_spend,recent_units,product,wasted_ad_spend_l6m,oos_months_l6m,fba_available,fba_incoming,sales_velocity,days_of_inventory,oos_risk,units_30d,snapshot,out_now,low_stock,advertising_while_out_now,advertising_while_low,review_month
Vegavero,Shopify,VV-VITA-173,348.38970573010954,61.0,VV-VITA-173,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-174,149.00979691931525,20.0,VV-VITA-174,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-181,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-183,243.6718523442252,32.0,VV-VITA-183,0.0,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-186,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-188,81.80317522011275,25.0,VV-VITA-188,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-189,94.03002236858632,19.0,VV-VITA-189,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-190,81.16537576767122,14.0,VV-VITA-190,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-197,112.10160327236886,20.0,VV-VITA-197,112.10160327236886,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-198,201.04743341710807,37.0,VV-VITA-198,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-199,140.34856293399315,19.0,VV-VITA-199,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-200,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-202,86.55807010763895,11.0,VV-VITA-202,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-203,188.13000596735915,32.0,VV-VITA-203,44.76593986917565,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-204,33.059605704543884,2.0,VV-VITA-204,33.059605704543884,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-206,57.16791452257466,12.0,VV-VITA-206,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-207,266.4608185710241,23.0,VV-VITA-207,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-208,289.8581352323031,85.0,VV-VITA-208,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-215,166.5201921512249,27.0,VV-VITA-215,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-216,379.4189566552712,37.0,VV-VITA-216,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-217,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-222,495.6659363915333,110.0,VV-VITA-222,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-223,1672.3307713623326,365.0,VV-VITA-223,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-224,349.93706453386653,35.0,VV-VITA-224,0.0,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-225,196.99391544880973,56.0,VV-VITA-225,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-227,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-228,814.4595741226696,135.0,VV-VITA-228,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-230,9.88,0.0,VV-VITA-230,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-231,2508.3583696423434,325.0,VV-VITA-231,123.82778100388668,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-236,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-237,416.0001426478901,83.0,VV-VITA-237,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-243,907.7086353739488,201.0,VV-VITA-243,3.643199857705072,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-247,210.22430759534305,32.0,VV-VITA-247,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-248,288.8667143803124,43.0,VV-VITA-248,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-249,362.5394394483619,71.0,VV-VITA-249,37.96490251028239,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-250,181.9539363732041,24.0,VV-VITA-250,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-252,176.53626860148046,24.0,VV-VITA-252,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-253,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-256,431.7007090572085,49.0,VV-VITA-256,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-257,455.1982297072966,58.0,VV-VITA-257,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-258,99.39982593464444,17.0,VV-VITA-258,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-259,327.63677908902474,29.0,VV-VITA-259,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-262,86.28174053431427,11.0,VV-VITA-262,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-264,236.64482224697952,29.0,VV-VITA-264,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-266,43.257351560470966,10.0,VV-VITA-266,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-267,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-276,1097.395641252066,164.0,VV-VITA-276,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-277,94.89874252584612,14.0,VV-VITA-277,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-284,113.38817451218134,8.0,VV-VITA-284,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-286,270.21587417845353,37.0,VV-VITA-286,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-287,286.51175078759104,59.0,VV-VITA-287,18.3277416544277,2,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-295,124.91804008919809,28.0,VV-VITA-295,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-297,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-298,224.71594029706472,44.0,VV-VITA-298,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-299,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-301,224.39135670425597,51.0,VV-VITA-301,0.0,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-303,148.5092408682607,22.0,VV-VITA-303,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-304,204.53043448858756,44.0,VV-VITA-304,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-306,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-307,45.31000441796143,16.0,VV-VITA-307,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-308,225.9291442711824,33.0,VV-VITA-308,133.68445537515163,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-31,58.52289301036468,10.0,VV-VITA-31,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-310,274.4785782848336,60.0,VV-VITA-310,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-311,260.9784972162051,36.0,VV-VITA-311,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-312,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-313,355.69026735791863,36.0,VV-VITA-313,36.06260398957748,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-314,354.541689745888,70.0,VV-VITA-314,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-316,180.9241610938882,39.0,VV-VITA-316,43.66957024123869,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-317,278.0047466381903,37.0,VV-VITA-317,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-318,130.67013224616844,22.0,VV-VITA-318,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-319,50.05502281966652,8.0,VV-VITA-319,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-320,995.9862209597804,187.0,VV-VITA-320,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-324,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-325,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-326,223.5291170158809,35.0,VV-VITA-326,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-327,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-328,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-329,318.9112106257708,47.0,VV-VITA-329,16.184743764118966,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-330,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-331,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-332,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-333,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-335,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-336,44.1145809972788,5.0,VV-VITA-336,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-337,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-338,168.02653161853283,37.0,VV-VITA-338,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-339,199.97619556883808,16.0,VV-VITA-339,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-340,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-341,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-342,390.7691526115135,72.0,VV-VITA-342,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-343,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-344,525.5804861161537,84.0,VV-VITA-344,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-345,106.0698696031011,12.0,VV-VITA-345,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-346,42.01884321439447,7.0,VV-VITA-346,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-347,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-348,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-349,38.9328583260572,4.0,VV-VITA-349,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-350,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-351,16.17377765676079,2.0,VV-VITA-351,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-352,223.0608245309282,38.0,VV-VITA-352,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-354,198.9193189629012,36.0,VV-VITA-354,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-355,233.24611150727563,45.0,VV-VITA-355,0.0,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-356,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-357,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-358,10.7298,-1.0,VV-VITA-358,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-359,94.31899324634182,13.0,VV-VITA-359,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-360,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-361,393.6266154756479,77.0,VV-VITA-361,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-362,26.1328741352143,4.0,VV-VITA-362,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-363,105.19851300299707,24.0,VV-VITA-363,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-364,1724.0361867448823,275.0,VV-VITA-364,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-365,108.77333646222728,33.0,VV-VITA-365,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-366,105.23932296512942,20.0,VV-VITA-366,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-367,351.7730924943359,94.0,VV-VITA-367,0.0,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-368,120.74447216753856,29.0,VV-VITA-368,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-369,67.78406352904523,65.0,VV-VITA-369,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-370,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-371,171.24638027465588,27.0,VV-VITA-371,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-372,164.20225283385295,25.0,VV-VITA-372,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-373,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-374,83.18476844856251,17.0,VV-VITA-374,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-375,101.04395639991104,24.0,VV-VITA-375,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-376,83.89127660615547,19.0,VV-VITA-376,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-377,406.6029336190107,62.0,VV-VITA-377,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-378,12.99763560585096,1.0,VV-VITA-378,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-379,327.2951012231249,66.0,VV-VITA-379,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-38,308.49996811632565,66.0,VV-VITA-38,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-380,57.035954338520455,5.0,VV-VITA-380,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-381,328.9952384241576,38.0,VV-VITA-381,149.1343531814986,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-382,142.5149319256411,28.0,VV-VITA-382,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-383,78.90291721458291,13.0,VV-VITA-383,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-384,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-385,71.60490923056338,4.0,VV-VITA-385,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-386,111.52487930263676,19.0,VV-VITA-386,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-387,71.47259134830622,49.0,VV-VITA-387,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-388,166.9094029013659,37.0,VV-VITA-388,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-389,487.1049803728438,52.0,VV-VITA-389,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-39,247.08201610179248,58.0,VV-VITA-39,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-390,113.07430539445356,13.0,VV-VITA-390,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-391,325.89339314411814,39.0,VV-VITA-391,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-392,26.277649096984817,1.0,VV-VITA-392,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-393,27.488617532128263,7.0,VV-VITA-393,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-394,111.20593117618006,17.0,VV-VITA-394,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-395,142.38872460205937,29.0,VV-VITA-395,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-398,159.11863587015722,37.0,VV-VITA-398,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-399,37.3137930563673,8.0,VV-VITA-399,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-400,84.88008810128446,18.0,VV-VITA-400,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-401,18.998649050982195,1.0,VV-VITA-401,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-402,133.79122488553014,27.0,VV-VITA-402,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-403,579.6766555601544,59.0,VV-VITA-403,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-405,135.80148278414467,34.0,VV-VITA-405,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-407,178.73644356175993,54.0,VV-VITA-407,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-408,94.60899821931676,20.0,VV-VITA-408,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-409,1.9348821518174,1.0,VV-VITA-409,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-410,74.60160386443894,11.0,VV-VITA-410,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-411,173.6695403266663,31.0,VV-VITA-411,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-412,56.44984034433975,9.0,VV-VITA-412,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-413,225.00050541830967,23.0,VV-VITA-413,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-414,58.71175133343986,7.0,VV-VITA-414,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-415,45.194571027691424,2.0,VV-VITA-415,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-417,680.4035054604951,115.0,VV-VITA-417,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-46,180.14074978426072,38.0,VV-VITA-46,32.37221009369648,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-49,363.5896796932414,81.0,VV-VITA-49,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-50,143.6412351236782,26.0,VV-VITA-50,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-57,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-57-V,214.77682565288325,31.0,VV-VITA-57-V,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-57-V2,156.36498189965778,20.0,VV-VITA-57-V2,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-63,189.599736886688,26.0,VV-VITA-63,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-86,0.0,-1.0,VV-VITA-86,0.36,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-88,236.3312058116778,47.0,VV-VITA-88,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-90,459.8768252714432,223.0,VV-VITA-90,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-93,198.18748869357316,52.0,VV-VITA-93,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-94,366.8760601785274,60.0,VV-VITA-94,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-98,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-99,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Amazon,98-VX35-DC63-2er,0.0,,,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Amazon,98-VX35-DC63-Neu,4660.32,860.0,"wowtamins Teens Complete zuckerfrei - Vitamine für Jugendliche (30-Tage-Vorrat) - Multivitamin Gummies mit Omega 3 - Nahrungsergänzungsmittel für das Immunsystem mit Vitamin C, D3, B12, Zink & mehr",0.0,1,1015.0,0.0,23.0896,46.2546,False,812.0,2026-07-09,False,False,False,False,2026-06
wowtamins,Amazon,9G-B3KH-DDA0-2er,0.0,,,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Amazon,9G-B3KH-DDA0-Neu,846.9,146.0,wowtamins Vitamin D3 Gummies + K2 - Vitamin Gummies mit 1000 IE Vitamin D3 (60 Stück) - Veganes Nahrungsergänzungsmittel für das Immunsystem,0.0,2,125.0,0.0,4.318,29.8746,True,138.0,2026-07-09,False,True,False,True,2026-06
wowtamins,Amazon,A0-22PS-COWR,2497.26,426.0,wowtamins Kids Multi Gummies zuckerfrei - Vitamine für Kinder (30-Tage-Vorrat) mit 13 Vitaminen & 3 Mineralstoffen - Nahrungsergänzungsmittel als hochdosierte & Vegane Multivitamin Gummies,0.0,1,969.0,0.0,13.1927,74.89,False,435.0,2026-07-09,False,False,False,False,2026-06
wowtamins,Amazon,CW-BID2-NFIP,3339.29,666.0,wowtamins Omega 3 für Kinder zuckerfrei - vegane & hochdosierte Gummies (60 Stück) mit EPA und DHA aus Algenöl - Nahrungsergänzungsmittel kinderleicht und lecker (Mango-Geschmack),0.0,2,508.0,72.0,18.9605,28.0584,True,639.0,2026-07-09,False,True,False,True,2026-06
wowtamins,Amazon,Eisen-02-2025,0.0,0.0,Eisen-02-2025,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Amazon,Eisen-Feb-25,0.0,,,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Amazon,FH-L1DD-WJN8,0.0,0.0,FH-L1DD-WJN8,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Amazon,FW-WAIL-UBVC-Neu,0.0,,,0.0,0,0.0,0.0,0.0,,False,0.0,2026-07-09,True,False,False,False,2026-06
wowtamins,Amazon,Immun-Intense-1er,189.02,47.0,"wowtamins IMMUN Intense - Zinc, Elderberry, Echinacea, Ginseng and Ginger Gummy Bears (Pack of 60) for Kids and Adults",0.0,1,100.0,0.0,1.86,55.3759,False,56.0,2026-07-09,False,False,False,False,2026-06
wowtamins,Amazon,KO-0JFH-PXEC,0.0,,,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Amazon,Kids Complete zuckerfrei-alt,0.0,,,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Amazon,MW-NLU9-BEWZ,0.0,,,0.0,0,,,,,False,,,True,False,False,False,2026-06
