brand,channel,country,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,review_month,manual
Vegavero,Shopify,WEB,VV-VITA-188,VV-VITA-188,estimated,23,2026-06,1055.97,587.84,1643.81,1004.23,661.99761,185.5775332991625,476.42007670083757,166.38287543198982,924.5,2568.31,351.9604087311523,554.5799999999999,1,6,11.28947587003136,17.99706602833854,61.091610344261206,40.27214884931957,-6.70759015830718,79.63561513336963,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Fix,CM3% 11.3 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-189,VV-VITA-189,estimated,24,2026-06,859.8500000000001,1021.1099999999999,1880.96,1324.45,1008.61176,470.16970735045675,538.4420526495433,87.99846087783942,805.09,2686.05,558.1681682282962,606.3900000000001,0,6,24.99626293756681,10.930263806262582,70.41351224906431,53.622180163320856,14.06599913130423,-15.792617837451377,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-190,VV-VITA-190,estimated,24,2026-06,495.02000000000004,504.45,999.47,602.67,428.48007,-86.82750183004633,515.3075718300463,101.18040611824915,854.62,1854.0900000000001,14.352904288202827,288.5,4,6,-8.687354480879499,11.83922750675729,60.29895844797743,42.87072848609763,-20.52658198763679,-1.8693626722172567,2024-07,True,first-sale proxy,23.0,3,3,3-3,24.30494285714286,Exit,"CM3 negative in 4 of last 6 months, not improving",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-197,VV-VITA-197,estimated,21,2026-06,8179.09,19201.22,27380.31,14589.510000000002,13142.184110000002,8425.606459342485,4716.577650657515,6622.3765668535,22198.94,49579.25,15047.983026195985,5185.55,0,6,30.77250206203832,29.831949484315466,53.28467793096573,47.99866805744713,0.9405525777228547,-57.40327958327648,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-198,VV-VITA-198,estimated,23,2026-06,2301.54,1640.21,3941.75,2188.79,1292.4967499999998,46.45730145407772,1246.0394485459221,142.46451928380696,1846.6,5788.35,188.9218207378847,1447.29,2,6,1.1785958382464063,7.714963678317284,55.52838206380415,32.78992198896429,-6.536367840070878,40.31983709403064,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Fix,CM3% 1.2 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-199,VV-VITA-199,estimated,21,2026-06,707.2,1295.8600000000001,2003.06,1405.29,985.03186,-143.7915186076442,1128.8233786076441,188.18946921006807,1090.27,3093.33,44.397950602423876,453.22,3,6,-7.178592683576339,17.260813304050195,70.15715954589477,49.176353179635164,-24.439405987626536,-45.426203447903326,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Exit,"CM3 negative in 3 of last 6 months, not improving",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-200,"L-TRYPTOPHAN 600 mg Vegavero® | Mit Baldrian,",none,3,2024-09,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,24.30494285714286,No data,no margin data for this market,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-202,VV-VITA-202,estimated,22,2026-06,613.15,688.5899999999999,1301.74,1047.85,745.8169399999999,226.18710881339004,519.6298311866099,135.11577663351744,580.82,1882.56,361.3028854469075,381.28,1,6,17.37575159504894,23.262934581026382,80.49610521302256,57.29384823390231,-5.887182985977443,-10.955721111256327,2024-07,True,first-sale proxy,23.0,3,1,1-3,24.30494285714286,Harvest,"CM3% 17.4 vs target 24.3; bottom volume tier, no momentum",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-203,VV-VITA-203,estimated,24,2026-06,1858.85,3352.94,5211.79,3434.2599999999998,2360.0359900000003,23.03390015514232,2337.002089844858,693.6662060896866,4432.93,9644.72,716.7001062448289,523.62,3,6,0.44195756458227053,15.64802977014495,65.89405943063707,45.28263782692703,-15.206072205562679,-44.56059458266477,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.30494285714286,Fix,CM3% 0.4 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-204,VV-VITA-204,estimated,24,2026-06,347.42,590.24,937.66,632.0500000000001,432.68446000000006,-89.20815200869006,521.8926120086901,129.301458327781,735.38,1673.04,40.093306319090956,151.54000000000002,4,6,-9.513912506525827,17.58294464464372,67.40716251093147,46.14513363052706,-27.096857151169548,-41.139197614529685,2024-07,True,first-sale proxy,23.0,3,3,3-3,24.30494285714286,Exit,"CM3 negative in 4 of last 6 months, not improving",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-206,VV-VITA-206,estimated,22,2026-06,275.49,858.76,1134.25,764.87,548.6692499999999,230.81098589263755,317.8582641073624,199.62013124927677,1609.38,2743.63,430.4311171419143,275.49,0,5,20.349216300871724,12.403542435551378,67.43398721622216,48.372867533612514,7.945673865320346,-67.92002422096976,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-207,VV-VITA-207,estimated,22,2026-06,1391.5,1357.5,2749.0,1839.97,1332.289,-240.78511702479148,1573.0741170247913,224.18356830422937,1778.58,4527.58,-16.601548720562064,1051.52,3,6,-8.759007530912749,12.604637874272138,66.93233903237541,48.464496180429244,-21.363645405184887,2.5046040515653774,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Exit,"CM3 negative in 3 of last 6 months, not improving",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-208,VV-VITA-208,estimated,22,2026-06,3946.3,2908.51,6854.81,3698.12,2660.97861,518.012645871112,2142.965964128888,239.99684474468123,3458.23,10313.04,758.0094906157932,2417.17,1,6,7.556922013463713,6.939875159971466,53.949270658121804,38.819144659005865,0.6170468534922469,35.68115633090482,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 7.6 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-215,VV-VITA-215,estimated,24,2026-06,1597.99,1147.71,2745.7,1739.38,1316.9117,456.55543677175694,860.356263228243,414.8317896437291,2024.27,4769.97,871.3872264154861,989.23,0,6,16.628016053165204,20.492908043083634,63.34923698874605,47.96269439487199,-3.86489198991843,39.23290726751531,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Fix,CM3% 16.6 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-216,VV-VITA-216,estimated,21,2026-06,1090.73,1883.63,2974.36,2056.96,1484.34716,-404.06971652773115,1888.4168765277311,72.09083259267948,659.89,3634.25,-331.97888393505167,1090.73,4,4,-13.58509785391584,10.92467420216695,69.15638994607242,49.90475799835931,-24.509772056082788,-42.094254179430145,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Exit,"CM3 negative in 4 of last 6 months, not improving",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-217,Rhodiola Complex Vegavero® | Avec Fo-Ti et Gi,none,2,2024-08,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,24.30494285714286,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-222,VV-VITA-222,estimated,21,2026-06,4809.53,3456.6800000000003,8266.21,5367.09,4052.43201,1893.5892936261682,2158.8427163738315,734.6626011936685,3299.04,11565.25,2628.2518948198367,3410.01,0,5,22.907587559790624,22.26898131558479,64.92806255829457,49.02406314381077,0.6386062442058353,39.137264658574104,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-223,VV-VITA-223,estimated,24,2026-06,23210.02,16970.239999999998,40180.259999999995,17409.21,8887.78506,538.4820376157959,8349.303022384205,2220.1085965500597,13064.35,53244.61,2758.5906341658556,14933.33,1,6,1.340165637593674,16.993639917409283,43.32776841165289,22.119779862051665,-15.653474279815608,36.768955536280004,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.30494285714286,Fix,CM3% 1.3 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-224,VV-VITA-224,estimated,20,2026-06,5847.94,4161.91,10009.85,6360.27,4541.6925599999995,1189.3257058523413,3352.366854147658,826.3839047334841,4790.73,14800.58,2015.7096105858254,3731.75,2,6,11.881553728101233,17.249644724989388,63.54011298870612,45.37223394955968,-5.368090996888155,40.51096732029284,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 11.9 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-225,VV-VITA-225,estimated,24,2026-06,1742.7,1643.7800000000002,3386.48,1554.0,1087.55688,196.0692404368482,891.4876395631518,628.3128600264032,4122.22,7508.7,824.3821004632514,1449.04,1,6,5.789765196807546,15.24209916080178,45.88835605112093,32.11467009992677,-9.452333963994235,6.0178369368163525,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.30494285714286,Fix,CM3% 5.8 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-227,Vegavero Organic Evening Primrose Oil | with ,none,14,2025-08,,,,,,,,,362.92,362.92,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-228,VV-VITA-228,estimated,23,2026-06,5589.95,4340.2300000000005,9930.18,6052.23,4303.80658,1836.2628268134845,2467.543753186516,1288.0421375794945,6518.879999999999,16449.059999999998,3124.304964392979,5312.12,0,6,18.49173757991783,19.75864163137678,60.94783780354434,43.34067036045671,-1.2669040514589476,28.793865762874297,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Fix,CM3% 18.5 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-230,VV-VITA-230,estimated,19,2026-03,-74.23,2563.62,2489.39,1387.03,987.8712199999999,377.57411882486946,610.2971011751304,556.5313450296173,3564.2,6053.59,934.1054638544869,-23.83,3,6,15.167334922405468,15.614481371124441,55.71766577354291,39.683264574855684,-0.44714644871897313,-102.89551493591094,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Fix,CM3% 15.2 vs target 24.3; no sales in last 2 months (OOS / delisted?),2026-06,False
Vegavero,Shopify,WEB,VV-VITA-231,VV-VITA-231,estimated,24,2026-06,17148.760000000002,15626.58,32775.340000000004,22320.190000000002,18223.60854,7987.77619426063,10235.832345739369,1427.8881400283653,5995.18,38770.520000000004,9415.664334288997,16421.97,0,6,24.371299258102674,23.81726887313417,68.10055975010481,55.60158503313771,0.5540303849685024,9.74096699341764,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Defend,"top seller at target margin, momentum flat",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-236,Vegavero Maca Root Supplement | 3500 mg Peruv,none,9,2025-03,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,24.30494285714286,No data,no margin data for this market,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-237,VV-VITA-237,estimated,23,2026-06,3634.87,2870.55,6505.42,4787.34,3615.83702,1834.6903975535236,1781.1466224464762,687.3241780206906,2849.84,9355.26,2522.014575574214,2752.31,0,6,28.202489578743933,24.117991817810495,73.59002185869629,55.58191508004094,4.084497760933438,26.626256292348145,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Scale,"CM3% 28.2 >= target, sales +27% 3m",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-243,VV-VITA-243,estimated,23,2026-06,7552.82,3713.33,11266.15,7032.110000000001,5086.40315,2307.7927189978745,2778.610431002125,2261.156720660851,9875.92,21142.07,4568.949439658725,4175.99,0,5,20.484306697477617,22.895656512617062,62.418039880527076,45.147660469636925,-2.4113498151394452,103.3974895848201,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-247,VV-VITA-247,estimated,24,2026-06,1614.21,2185.98,3800.19,2207.3900000000003,1559.78639,201.00665373256408,1358.779736267436,486.0076314470037,3394.93,7195.12,687.0142851795678,1093.06,1,6,5.289384313220236,14.315689320457379,58.086306211005244,41.04495801525713,-9.026305007237143,-26.156231987483874,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.30494285714286,Fix,CM3% 5.3 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-248,VV-VITA-248,estimated,24,2026-06,3038.2599999999998,3396.89,6435.15,4430.25,3223.78215,1064.727077552963,2159.0550724470368,481.8415312816852,3589.62,10024.77,1546.5686088346483,1903.4,0,6,16.545489655298837,13.42319051269174,68.84454907811008,50.09645695904524,3.1222991426070976,-10.557598273715078,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Fix,CM3% 16.5 vs target 24.3; margin improving (+3.1pp),2026-06,False
Vegavero,Shopify,WEB,VV-VITA-249,VV-VITA-249,estimated,23,2026-06,2460.66,1864.93,4325.59,2880.99,2285.6037899999997,1038.735777952771,1246.8680120472286,387.3658232026725,2958.31,7283.9,1426.1016011554436,2460.66,1,5,24.01373634470144,13.094159273459255,66.60339976743056,52.83912229314382,10.919577071242184,31.943826309834673,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-250,VV-VITA-250,estimated,23,2026-06,1095.64,457.63,1553.27,1054.45,728.0878700000001,-125.06871104657894,853.1565810465789,162.18506856936511,1425.5,2978.77,37.11635752278619,1056.0,3,5,-8.051962057245614,11.37741624478184,67.88581508688122,46.87452084956254,-19.42937830202745,139.4161221947862,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Exit,"CM3 negative in 3 of last 6 months, not improving",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-252,VV-VITA-252,estimated,23,2026-06,1232.94,1390.55,2623.49,1511.01,1084.2636900000002,136.2172877910341,948.0464022089661,156.5280250207668,1089.5900000000001,3713.08,292.7453128118009,1052.63,1,6,5.192216771972986,14.365772907310712,57.595416792135666,41.32905747687242,-9.173556135337726,-11.334364100535753,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Fix,CM3% 5.2 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-253,Vegavero Natural Vitamin E Oil | with TheraPr,none,3,2024-09,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,24.30494285714286,No data,no margin data for this market,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-256,VV-VITA-256,estimated,22,2026-06,3316.4399999999996,2089.9900000000002,5406.43,3233.0099999999998,2252.23783,-343.5328337142046,2595.7706637142046,174.9562671872608,2165.81,7572.24,-168.57656652694385,1893.08,4,6,-6.35415299401277,8.078098595318187,59.79935003320121,41.65850348566429,-14.432251589330956,58.68209895741124,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.30494285714286,Fix,"CM3 negative in 4 of last 6 months, not improving; top volume tier: EXIT CANDIDATE if fix fails next review",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-257,VV-VITA-257,estimated,23,2026-06,4227.0,2279.31,6506.3099999999995,3876.7099999999996,3023.6901099999995,755.4261550055381,2268.2639549944615,269.58418762283793,2290.51,8796.82,1025.010342628376,2571.3199999999997,0,5,11.610669565476256,11.76961408694299,59.58385013932628,46.473194637206035,-0.15894452146673466,85.45086012872318,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 11.6 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-258,VV-VITA-258,estimated,24,2026-06,980.22,862.0899999999999,1842.31,1304.94,951.43611,268.5897380006781,682.846371999322,297.4295536056557,1620.88,3463.19,566.0192916063338,507.81,0,6,14.578965429307669,18.349881151328642,70.83172755942269,51.64364900586763,-3.7709157220209732,13.70274565300608,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Fix,CM3% 14.6 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-259,VV-VITA-259,estimated,24,2026-06,2343.2200000000003,2468.0,4811.22,2888.53,2152.5168200000003,-277.5308908438248,2430.047710843825,480.1446608338247,3416.2599999999998,8227.48,202.61376998999987,1365.12,4,6,-5.7684099011025225,14.054687314016634,60.03737097867069,44.73952178449541,-19.823097215119155,-5.055915721231756,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.30494285714286,Fix,"CM3 negative in 4 of last 6 months, not improving; top volume tier: EXIT CANDIDATE if fix fails next review",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-262,VV-VITA-262,estimated,21,2026-06,599.72,301.35,901.07,565.58,436.45967,227.5425170518246,208.91715294817539,119.06534604022644,696.22,1597.29,346.60786309205105,599.72,0,3,25.25247950234994,17.10168424351878,62.76759852175746,48.43793157024427,8.15079525883116,99.01111664177866,2024-07,True,first-sale proxy,23.0,3,1,1-3,24.30494285714286,Scale,"CM3% 25.3 >= target, sales +99% 3m",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-264,VV-VITA-264,estimated,24,2026-06,2195.0600000000004,1869.08,4064.1400000000003,3083.64,2558.97134,618.4798296459549,1940.4915103540452,265.690616022605,1503.01,5567.15,884.1704456685599,1077.88,2,6,15.217975503943142,17.67723541577268,75.8743547220322,62.964645410837214,-2.4592599118295393,17.44066599610506,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Fix,CM3% 15.2 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-266,VV-VITA-266,estimated,15,2026-06,106.88,,106.88,47.47999999999999,15.249279999999985,-28.00807156047098,43.257351560470966,,967.1700000000001,1074.05,-28.00807156047098,106.88,1,1,-26.205156774392762,,44.42365269461077,14.26766467065867,,,2024-07,True,first-sale proxy,23.0,3,3,3-3,24.30494285714286,Harvest,"CM3% -26.2 vs target 24.3; bottom volume tier, no momentum",2026-06,False
Vegavero,Shopify,WEB,VV-VITA-267,Zinc Vegavero® | Con Vitamina C NATURAL | 15 ,none,2,2024-08,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,24.30494285714286,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-276,VV-VITA-276,estimated,24,2026-06,8444.630000000001,3376.48,11821.11,7186.26,5391.458909999999,1668.4148083332543,3723.0441016667455,746.5310561756105,4554.23,16375.34,2414.9458645088644,6723.73,0,6,14.113859090502112,16.392036769675897,60.79175305872291,45.60873648921294,-2.278177679173785,150.10158508268972,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 14.1 vs target 24.3,2026-06,False
Vegavero,Shopify,WEB,VV-VITA-277,VV-VITA-277,estimated,23,2026-06,680.33,1034.74,1715.07,1252.23,772.59367,-36.43351028630279,809.0271802863028,128.03411506628365,1635.9099999999999,3350.98,91.60060477998084,497.26,5,6,-2.124316225361227,7.826476705092802,73.01334639402474,45.04735491845814,-9.950792930454028,-34.251116222432685,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Exit,"CM3 negative in 5 of last 6 months, not improving",2026-06,False
