brand,channel,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,incubating,review_month,bsr,bsr_month,country_verdicts,n_markets,n_markets_action,manual
Vegavero,Shopify,VV-VITA-317,VV-VITA-317,estimated,22,2026-05,1275.35,1344.67,2620.02,1632.02,1181.93962,85.97197991870837,1095.9676400812916,225.58780467811306,1708.12,4328.14,311.55978459682143,848.75,2,5,3.281348230880236,13.206789024079871,62.29036419569316,45.11185487133687,-9.925440793199634,-5.155168182528067,2024-07,True,first-sale proxy,22.0,2,3,3-2,24.30494285714286,Exit,"TTM sales EUR 4,328 < EUR 15,000 floor (run-rate EUR 5,101/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-318,VV-VITA-318,estimated,21,2026-05,683.56,797.37,1480.93,1013.47,719.63233,200.0061786627218,519.6261513372782,96.06224156557828,659.43,2140.36,296.06842022830006,531.11,1,6,13.50544446143449,14.567466079125651,68.43469981700689,48.593271120174485,-1.0620216176911619,-14.273173056422998,2024-07,True,first-sale proxy,22.0,3,2,2-3,24.30494285714286,Exit,"TTM sales EUR 2,140 < EUR 15,000 floor (run-rate EUR 2,734/yr) - discontinue",False,2026-05,,,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-319,VV-VITA-319,estimated,21,2026-05,394.63,432.73,827.36,552.74,382.9701600000001,79.12420219969655,303.8459578003035,48.169585761114774,375.77,1203.13,127.29378796081133,320.65,1,6,9.563455110193452,12.818901392105483,66.80767743183137,46.28821311158384,-3.2554462819120307,-8.80456635777506,2024-07,True,first-sale proxy,22.0,3,2,2-3,24.30494285714286,Exit,"TTM sales EUR 1,203 < EUR 15,000 floor (run-rate EUR 1,579/yr) - discontinue",False,2026-05,,,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-320,VV-VITA-320,estimated,23,2026-05,13314.41,8514.53,21828.940000000002,14911.120000000003,10890.02014,5675.690527625246,5214.329612374755,2300.627108463282,8847.26,30676.2,7976.317636088529,8587.07,0,6,26.000761043024745,26.00383744191176,68.30895132791606,49.88799337026901,-0.0030763988870141645,56.37281212233675,2024-07,True,first-sale proxy,22.0,1,1,1-1,24.30494285714286,Scale,"CM3% 26.0 >= target, sales +56% 3m",False,2026-05,,,WEB:Scale,1,0,False
Vegavero,Shopify,VV-VITA-324,Trèfle Rouge + Igname Sauvage Vegavero® | MÉN,none,2,2024-08,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,,,,,No data,fewer than 3 months with sales,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-325,"GINSENG PLUS Vegavero® | Avec Maca, Vitamines",none,7,2025-01,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,,,,,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-326,VV-VITA-326,estimated,23,2026-05,1490.2,1038.45,2528.65,1682.41,1233.21565,177.57756943247068,1055.6380805675294,176.12055654400336,1829.27,4357.92,353.69812597647405,1147.02,2,6,7.022623511852992,9.627914771685065,66.53392126233366,48.769724952049515,-2.6052912598320725,43.50233521113198,2024-07,True,first-sale proxy,22.0,2,2,2-2,24.30494285714286,Exit,"TTM sales EUR 4,358 < EUR 15,000 floor (run-rate EUR 5,961/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-327,"Vegavero L-CARNITINE-complex | Carnipure®, ch",none,12,2025-08,,,,,,,,,158.47,158.47,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,3,,,24.30494285714286,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-328,MULTIVITAMINAS MUJER Vegavero® | SIN ADDITIVO,none,10,2025-04,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,,,,,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-329,VV-VITA-329,estimated,21,2026-05,2424.11,2730.76,5154.870000000001,3521.84,2571.39747,1445.820682864921,1125.5767871350788,917.5283321762867,3957.04,9111.91,2363.3490150412076,2424.11,0,4,28.047665273128537,23.187239253995074,68.32063660189296,49.88287716276064,4.860426019133463,-11.22947457850562,2024-07,True,first-sale proxy,22.0,1,1,1-1,24.30494285714286,Exit,"TTM sales EUR 9,112 < EUR 15,000 floor (run-rate EUR 9,696/yr) - discontinue",False,2026-05,,,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-330,Complemento para SÍNDROME PREMENSTRUAL y DOLO,none,8,2025-03,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,,,,,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-331,VV-VITA-331,estimated,11,2026-01,,383.0,383.0,209.96000000000004,121.683,6.100752550243524,115.58224744975648,18.869740745738184,369.98,752.98,24.970493295981708,,1,2,1.5928857833534003,5.100205618070756,54.81984334203657,31.7710182767624,-3.507319834717356,,2024-07,True,first-sale proxy,22.0,3,3,3-3,24.30494285714286,Harvest,"CM3% 1.6 vs target 24.3; bottom volume tier, no momentum",False,2026-05,,,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-332,Multivitamin für Männer Vegavero® | Vegan | A,none,9,2025-03,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,,,,,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-333,Electrolyte Plus Capsules,none,14,2025-08,,,,,,,,,870.38,870.38,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,3,,,24.30494285714286,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-335,BIO Brahmi + BIO Hericium Vegavero® | 900 mg ,none,11,2025-05,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,,,,,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-336,VV-VITA-336,estimated,19,2026-04,714.27,1095.6599999999999,1809.9299999999998,1272.51,1027.47133,626.2419023184132,401.22942768158674,70.40881933639906,454.04,2263.97,696.6507216548122,277.58,0,5,34.600338262718076,15.507184242885883,70.30713895012515,56.768567292657735,19.09315401983219,-34.80915612507529,2024-07,True,first-sale proxy,22.0,3,1,1-3,24.30494285714286,Exit,"TTM sales EUR 2,264 < EUR 15,000 floor (run-rate EUR 2,857/yr) - discontinue",False,2026-05,,,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-337,VV-VITA-337,estimated,15,2025-12,,23.55,23.55,15.740000000000002,10.49255,4.5334217791107125,5.959128220889289,,221.42,244.97,4.5334217791107125,,0,1,19.25019863741279,,66.83651804670913,44.55435244161359,,,2024-07,True,first-sale proxy,22.0,3,1,1-3,24.30494285714286,Harvest,"CM3% 19.3 vs target 24.3; bottom volume tier, no momentum",False,2026-05,,,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-338,VV-VITA-338,estimated,21,2026-05,2409.27,1511.8400000000001,3921.11,2529.11,1732.6089100000002,916.3548501612524,816.2540598387475,397.7310622515977,2135.46,6056.57,1314.0859124128501,1476.55,0,6,23.369781775090534,18.625076669738494,64.49984825725369,44.18669483896142,4.74470510535204,59.36011747274842,2024-07,True,first-sale proxy,22.0,1,1,1-1,24.30494285714286,Exit,"TTM sales EUR 6,057 < EUR 15,000 floor (run-rate EUR 9,637/yr) - discontinue",False,2026-05,,,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-339,VV-VITA-339,estimated,22,2026-05,2271.4,1442.88,3714.2799999999997,2272.84,1533.16868,-402.98036060951415,1936.149040609514,198.52562333352103,1825.07,5539.35,-204.45473727599315,1382.48,6,6,-10.849487938699133,10.877699120226678,61.19194029529277,41.27768181181818,-21.72718705892581,57.42126857396318,2024-07,True,first-sale proxy,22.0,2,3,3-2,24.30494285714286,Exit,"TTM sales EUR 5,539 < EUR 15,000 floor (run-rate EUR 9,086/yr) - discontinue",False,2026-05,,,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-340,Milk Thistle Plus Capsules,none,11,2025-08,,,,,,,,,930.8199999999999,930.8199999999999,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,3,,,24.30494285714286,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-341,VV-VITA-341,estimated,23,2026-05,3070.2799999999997,2593.93,5664.21,3598.37,2005.20001,663.7726880771825,1341.4273219228176,244.34583948998397,1697.19,7361.4,908.1185275671664,1938.29,0,6,11.718716080039096,14.39708220588054,63.52818839696974,35.401230003831074,-2.6783661258414444,18.36402678561102,2024-07,True,first-sale proxy,22.0,1,2,2-1,24.304942857142862,Exit,"TTM sales EUR 7,361 < EUR 15,000 floor (run-rate EUR 12,281/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-342,VV-VITA-342,estimated,23,2026-05,5167.92,4447.71,9615.630000000001,6153.37,3985.3730299999997,1792.9508687374098,2192.4221612625897,989.4302056995556,4498.83,14114.460000000001,2782.3810744369653,3389.11,0,6,18.646213183508618,21.993056099020315,63.993414888052044,41.446821789107936,-3.346842915511697,16.192827320126536,2024-07,True,first-sale proxy,22.0,1,1,1-1,24.304942857142862,Fix,CM3% 18.6 vs target 24.3,False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-343,VV-VITA-343,estimated-fallback,15,2026-01,,266.0,266.0,186.2,129.99599999999998,57.7236498350836,72.27235016491639,13.847465868197872,385.38,651.38,71.57111570328146,,0,2,21.70062023875323,3.59319784840881,70.0,48.870676691729315,18.10742239034442,,2024-07,True,first-sale proxy,22.0,3,1,1-3,24.30494285714286,Harvest,"CM3% 21.7 below target 24.3, low volume, flat/declining",False,2026-05,,,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-344,VV-VITA-344,estimated,20,2026-05,3833.73,2533.34,6367.07,3632.87,2384.3456699999997,380.25277876222754,2004.0928912377722,94.81498456468208,1280.84,7647.91,475.06776332690964,2748.27,0,6,5.972178392293905,7.402562737319422,57.05717072373949,37.448083184259005,-1.4303843450255167,51.33104912881807,2024-07,True,first-sale proxy,22.0,1,3,3-1,24.30494285714286,Fix,CM3% 6.0 vs target 24.3,False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-345,VV-VITA-345,estimated,22,2026-05,2329.76,625.75,2955.51,1681.75,1122.94531,248.5405140602192,874.4047959397808,112.40868348148841,1259.53,4215.04,360.9491975417076,1708.64,2,6,8.40939513181208,8.924653123108493,56.90219285334849,37.99497582481535,-0.5152579912964139,272.31482221334403,2024-07,True,first-sale proxy,22.0,2,2,2-2,24.30494285714286,Exit,"TTM sales EUR 4,215 < EUR 15,000 floor (run-rate EUR 9,319/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-346,VV-VITA-346,estimated,17,2026-05,162.04,170.45,332.49,243.45,147.23269000000002,-25.171293065640825,172.40398306564083,36.1313130346496,205.11,537.6,10.960019969008778,107.93,3,5,-7.570541389407448,17.6155784869824,73.22024722548046,44.28184005534001,-25.18611987638985,-4.9339982399530635,2024-07,True,first-sale proxy,22.0,3,3,3-3,24.30494285714286,Exit,"TTM sales EUR 538 < EUR 15,000 floor (run-rate EUR 648/yr) - discontinue",False,2026-05,,,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-347,B-Active Complex Capsules,none,10,2025-08,,,,,,,,,121.03999999999999,121.03999999999999,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,3,,,24.30494285714286,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-348,Vegan Pregnancy Complex Capsules,none,13,2025-08,,,,,,,,,596.0,596.0,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,3,,,24.30494285714286,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-349,VV-VITA-349,estimated,22,2026-05,235.09,240.95,476.04,343.6700000000001,239.22524000000004,8.266911775748436,230.9583282242516,87.83123985126409,366.55,842.59,96.09815162701253,216.92000000000002,3,6,1.7366002385825636,23.961598649915178,72.19351315015547,50.25318040500799,-22.224998411332614,-2.4320398422909255,2024-07,True,first-sale proxy,22.0,3,3,3-3,24.30494285714286,Exit,"TTM sales EUR 843 < EUR 15,000 floor (run-rate EUR 940/yr) - discontinue",False,2026-05,,,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-350,VV-VITA-350,estimated,9,2026-02,,31.86,31.86,23.32,13.114660000000002,2.330806333216664,10.783853666783338,9.202006462076898,212.42,244.27999999999997,11.532812795293562,,0,1,7.315776312670007,4.331986847790651,73.19522912743251,41.16340238543629,2.983789464879356,,2024-07,True,first-sale proxy,22.0,3,2,2-3,24.30494285714286,Fix,CM3% 7.3 vs target 24.3; margin improving (+3.0pp),False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-351,VV-VITA-351,estimated,21,2026-05,876.47,717.6199999999999,1594.09,1105.3899999999999,807.75229,305.2974256338448,502.4548643661552,94.09956747977081,688.36,2282.45,399.39699311361557,644.37,0,6,19.151831178531,13.670109750678542,69.34301074594282,50.671686667628556,5.4817214278524595,22.13567068922273,2024-07,True,first-sale proxy,22.0,3,1,1-3,24.30494285714286,Exit,"TTM sales EUR 2,282 < EUR 15,000 floor (run-rate EUR 3,506/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-352,VV-VITA-352,estimated,19,2026-01,,2457.06,2457.06,1477.6599999999999,1033.6758599999998,435.90340682712235,597.7724531728774,279.5274874659961,2487.08,4944.139999999999,715.4308942931184,,0,2,17.740853167082708,11.239183599481967,60.13935353634018,42.06962223144733,6.501669567600741,,2024-07,True,first-sale proxy,22.0,2,1,1-2,24.30494285714286,Fix,CM3% 17.7 vs target 24.3; margin improving (+6.5pp),False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-354,VV-VITA-354,estimated,19,2026-05,3041.2200000000003,1564.24,4605.46,2644.5,1853.29626,698.1584175744154,1155.1378424255847,487.8843799259153,1895.12,6500.58,1186.0427975003306,2310.51,0,6,15.159363398540327,25.744247326075147,57.420974234929844,40.241284475383566,-10.58488392753482,94.42157213726794,2024-07,True,first-sale proxy,22.0,1,2,2-1,24.304942857142862,Exit,"TTM sales EUR 6,501 < EUR 15,000 floor (run-rate EUR 12,165/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-355,VV-VITA-355,estimated,22,2026-04,3594.92,2048.79,5643.71,3277.73,2304.9530400000003,383.5397333643281,1921.4133066356721,375.9304264755456,3731.83,9375.539999999999,759.4701598398736,1762.3400000000001,1,6,6.795879543143217,10.073621426365767,58.077576629557505,40.841096371004184,-3.27774188322255,75.46551867199665,2024-07,True,first-sale proxy,22.0,1,3,3-1,24.30494285714286,Exit,"TTM sales EUR 9,376 < EUR 15,000 floor (run-rate EUR 14,380/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-356,VV-VITA-356,estimated,22,2026-04,1690.4499999999998,2025.46,3715.91,2441.0199999999995,1680.86771,204.87302320389404,1475.994686796106,205.1614318625232,2232.6,5948.51,410.0344550664172,734.16,1,5,5.513401110465378,9.189350168526525,65.69104203277259,45.23434932492983,-3.675949058061147,-16.53994648129315,2024-07,True,first-sale proxy,22.0,1,3,3-1,24.304942857142862,Exit,"TTM sales EUR 5,949 < EUR 15,000 floor (run-rate EUR 6,762/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-357,VV-VITA-357,estimated,22,2026-04,292.52,341.21999999999997,633.74,481.25,344.30893999999995,146.32172529589843,197.98721470410152,33.09930052563374,543.16,1176.9,179.42102582153217,106.22,0,5,23.088604995092375,6.093839849332377,75.93808186322465,54.329684097579445,16.99476514576,-14.272316980247346,2024-07,True,first-sale proxy,22.0,3,1,1-3,24.30494285714286,Exit,"TTM sales EUR 1,177 < EUR 15,000 floor (run-rate EUR 1,170/yr) - discontinue",False,2026-05,,,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-358,VV-VITA-358,estimated,22,2026-05,394.62,397.66999999999996,792.29,388.37,213.06649,-257.27897778120206,470.34546778120205,16.761068565372128,1404.42,2196.71,-240.51790921582995,243.69,6,6,-32.472829113229004,1.193451287034657,49.01866740713628,26.89248759923765,-33.66628040026366,-0.7669675861895429,2024-08,False,first-sale proxy,21.0,3,3,3-3,24.30494285714286,Exit,"TTM sales EUR 2,197 < EUR 15,000 floor (run-rate EUR 1,578/yr) - discontinue",False,2026-05,,,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-359,VV-VITA-359,estimated,21,2026-05,1190.82,880.23,2071.05,1394.79,980.7400499999999,249.88146401235417,730.8585859876457,225.35071454403763,1199.21,3270.26,475.23217855639183,641.9200000000001,0,6,12.065448154914375,18.79159734692319,67.34699789961613,47.35472586369232,-6.7261491920088154,35.285095940833635,2024-07,True,first-sale proxy,22.0,2,2,2-2,24.304942857142855,Exit,"TTM sales EUR 3,270 < EUR 15,000 floor (run-rate EUR 4,763/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-360,Caffeine Capsules,none,11,2025-08,,,,,,,,,100.06,100.06,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,3,,,24.30494285714286,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-361,VV-VITA-361,estimated,19,2026-05,3703.05,2263.43,5966.48,3904.72,2581.8068799999996,332.62247785068695,2249.1844021493125,231.289098061015,1641.97,7608.45,563.9115759117019,2698.51,1,6,5.574852808535132,14.086073318088332,65.44428205575147,43.27186012523296,-8.5112205095532,63.6034690712768,2024-09,False,first-sale proxy,20.0,1,3,3-1,24.30494285714286,Exit,"TTM sales EUR 7,608 < EUR 15,000 floor (run-rate EUR 14,812/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-362,VV-VITA-362,estimated,20,2026-05,320.29,307.71999999999997,628.01,386.4,236.91781,28.92303668313203,207.99477331686796,16.320866454139633,347.58000000000004,975.59,45.24390313727166,224.14000000000001,1,6,4.605505753591826,4.695571222204854,61.527682680212095,37.72516520437573,-0.09006546861302756,4.084882360587564,2024-08,False,first-sale proxy,21.0,3,3,3-3,24.30494285714286,Exit,"TTM sales EUR 976 < EUR 15,000 floor (run-rate EUR 1,281/yr) - discontinue",False,2026-05,,,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-363,VV-VITA-363,estimated,21,2026-05,675.71,457.36,1133.07,692.1899999999999,475.21166999999997,186.6515411934488,288.5601288065512,151.35128798216172,1053.22,2186.29,338.0028291756105,439.23,0,6,16.473081203583963,14.370339338615077,61.08978262596308,41.940186396250894,2.102741864968886,47.74138534196257,2024-07,True,first-sale proxy,22.0,3,2,2-3,24.30494285714286,Exit,"TTM sales EUR 2,186 < EUR 15,000 floor (run-rate EUR 2,703/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-364,VV-VITA-364,estimated,22,2026-05,14282.119999999999,5382.41,19664.53,10957.39,7765.313930000001,1858.7951305563258,5906.518799443675,1144.0283603869382,7015.25,26679.78,3002.823490943264,9905.880000000001,0,6,9.452527624897854,16.307734726302527,55.721596193755964,39.488937340480554,-6.855207101404673,165.34805040864592,2024-07,True,first-sale proxy,22.0,1,2,2-1,24.304942857142855,Fix,CM3% 9.5 vs target 24.3,False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-365,VV-VITA-365,estimated,18,2026-05,466.06,227.66,693.72,504.44,342.60932,-356.14014904568546,698.7494690456855,-4.308312797830368,539.8,1233.52,-360.4484618435159,409.85,5,6,-51.33773698980647,-0.7981313074898793,72.71521651386726,49.38726287262873,-50.53960568231659,104.7175612755864,2024-09,False,first-sale proxy,20.0,3,3,3-3,24.30494285714286,Exit,"TTM sales EUR 1,234 < EUR 15,000 floor (run-rate EUR 1,864/yr) - discontinue",False,2026-05,,,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-366,VV-VITA-366,estimated,19,2026-04,760.85,825.0,1585.85,1178.8700000000001,751.08885,147.02170878182076,604.0671412181792,105.79624407942995,601.76,2187.61,252.81795286125072,185.99,1,5,9.270845841777014,17.581136014263155,74.33679099536528,47.36191001671028,-8.310290172486141,-7.775757575757574,2024-09,False,first-sale proxy,20.0,3,2,2-3,24.30494285714286,Exit,"TTM sales EUR 2,188 < EUR 15,000 floor (run-rate EUR 3,043/yr) - discontinue",False,2026-05,,,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-367,VV-VITA-367,estimated,15,2026-05,1493.3600000000001,2203.96,3697.3199999999997,2434.72,1551.6785699999998,771.8324744106872,779.8460955893127,263.4088136183975,1855.72,5553.04,1035.2412880290847,675.32,1,6,20.875457748063116,14.194426617075717,65.8509406813584,41.96765684333517,6.6810311309873995,-32.241964463964855,2024-11,False,first-sale proxy,18.0,2,1,1-2,24.30494285714286,Exit,"TTM sales EUR 5,553 < EUR 15,000 floor (run-rate EUR 5,973/yr) - discontinue",False,2026-05,,,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-368,VV-VITA-368,estimated,20,2026-05,1122.35,744.5899999999999,1866.94,1240.99,813.0181399999999,253.2696702321959,559.7484697678041,222.84741180163655,1661.63,3528.57,476.11708203383245,804.03,1,6,13.566031593527155,13.411373879963442,66.4718737613421,43.548166518474076,0.15465771356371327,50.733960971809985,2024-09,False,first-sale proxy,20.0,2,2,2-2,24.30494285714286,Exit,"TTM sales EUR 3,529 < EUR 15,000 floor (run-rate EUR 4,489/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-369,VV-VITA-369,estimated,16,2026-05,629.1800000000001,268.1,897.28,25.539999999999964,-646.25832,-934.120588492011,287.8622684920111,44.36318715053897,316.41,1213.69,-889.7574013414721,428.37,4,6,-104.10580738364959,14.020791741897842,2.846380171184019,-72.0241529957204,-118.12659912554743,134.68108914584113,2024-09,False,first-sale proxy,20.0,3,3,3-3,24.30494285714286,Exit,"TTM sales EUR 1,214 < EUR 15,000 floor (run-rate EUR 2,517/yr) - discontinue",False,2026-05,,,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-370,Magnesium Bisglycinate Capsules,none,10,2025-08,,,,,,,,,2547.12,2547.12,,,0,0,,,,,,,2024-09,False,first-sale proxy,20.0,2,,,24.30494285714286,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-371,VV-VITA-371,estimated,19,2026-05,844.88,802.72,1647.6,1081.16,718.9556,-108.27516571374878,827.2307657137488,223.52253744446935,1102.46,2750.06,115.24737173072054,747.61,4,6,-6.571690077309346,20.274888653054926,65.62029618839526,43.6365379946589,-26.84657873036427,5.252142714769779,2024-09,False,first-sale proxy,20.0,2,3,3-2,24.30494285714286,Exit,"TTM sales EUR 2,750 < EUR 15,000 floor (run-rate EUR 3,380/yr) - discontinue",False,2026-05,,,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-372,VV-VITA-372,estimated-fallback,14,2026-02,,1269.87,1269.87,888.9090000000001,612.2814700000001,303.11156023543276,309.1699097645673,324.68748470735454,1626.2399999999998,2896.1099999999997,627.7990449427873,,0,3,23.86949532120869,19.96553305215433,70.00000000000001,48.216074873805994,3.9039622690543574,,2024-11,False,first-sale proxy,18.0,2,1,1-2,24.30494285714286,Defend,"between target and broken - hold, re-check next month",False,2026-05,,,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-373,VV-VITA-373,estimated,16,2026-05,258.64,416.08,674.72,468.97999999999996,326.01032,112.68975587281176,213.32056412718822,8.911291959151121,422.18,1096.9,121.60104783196289,143.88,2,6,16.70170676322204,2.1107802262426265,69.50735119753378,48.31786815271519,14.590926536979415,-37.83887713901173,2024-11,False,first-sale proxy,18.0,3,2,2-3,24.30494285714286,Exit,"TTM sales EUR 1,097 < EUR 15,000 floor (run-rate EUR 1,035/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-374,VV-VITA-374,estimated,12,2026-05,693.3,297.07000000000005,990.37,668.77,442.05297,213.70337294891928,228.34959705108076,,188.23000000000002,1178.6,213.70337294891928,567.9,2,6,21.5781347323646,,67.52728778133424,44.63513333400648,,133.37933820311704,2024-12,False,first-sale proxy,17.0,3,1,1-3,24.30494285714286,Exit,"TTM sales EUR 1,179 < EUR 15,000 floor (run-rate EUR 2,773/yr) - discontinue",False,2026-05,,,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-375,VV-VITA-375,estimated,13,2026-05,1173.29,977.87,2151.16,1482.57,907.9979599999999,371.26427053706897,536.7336894629309,22.118147852970104,438.51,2589.67,393.3824183900391,669.03,0,6,17.258793885023383,5.043932373941325,68.91955967942877,42.20968965581361,12.21486151108206,19.984251485371264,2025-04,False,first-sale proxy,13.0,2,1,1-2,24.30494285714286,Exit,"TTM sales EUR 2,590 < EUR 15,000 floor (run-rate EUR 4,693/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-376,VV-VITA-376,estimated,18,2026-05,900.09,714.83,1614.92,1087.3600000000001,707.0265200000001,164.9979521047792,542.0285678952209,155.6818674720531,1155.18,2770.1,320.6798195768323,585.66,1,6,10.217097571692664,13.47684927648099,67.33212790726476,43.78090060188741,-3.259751704788327,25.9166515115482,2024-12,False,first-sale proxy,17.0,2,2,2-2,24.30494285714286,Exit,"TTM sales EUR 2,770 < EUR 15,000 floor (run-rate EUR 3,600/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-377,VV-VITA-377,estimated,16,2026-05,2121.08,1953.58,4074.66,2851.56,1854.0914599999999,-286.8900021502432,2140.981462150243,109.62262398414437,631.04,4705.7,-177.26737816609887,1497.6599999999999,4,6,-7.040832907536905,17.371739348400162,69.98277156867077,45.50297349962942,-24.412572255937068,8.574002600354222,2025-01,False,first-sale proxy,16.0,2,3,3-2,24.30494285714286,Exit,"TTM sales EUR 4,706 < EUR 15,000 floor (run-rate EUR 8,484/yr) - discontinue",False,2026-05,,,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-378,VV-VITA-378,estimated,15,2026-05,234.69,457.56,692.25,482.7,325.69725,8.60552674135829,317.0917232586417,90.05311005206433,429.38,1121.63,98.65863679342262,192.76,3,6,1.2431241229842238,20.972823618255234,69.72914409534128,47.04907908992416,-19.72969949527101,-48.708366115919226,2025-01,False,first-sale proxy,16.0,3,3,3-3,24.30494285714286,Exit,"TTM sales EUR 1,122 < EUR 15,000 floor (run-rate EUR 939/yr) - discontinue",False,2026-05,,,WEB:Harvest,1,0,False
